status_id,status_message,link_name,status_type,status_link,status_published
178630919163138_337338833292345,?? ? ? ???,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/337338833292345/?type=3,2016-10-20 14:18:29
178630919163138_337336629959232,"this poll is meaningless, like your existence",Have your say: do you recreational drug ?,link,https://goo.gl/1eIupG,2016-10-20 14:12:43
178630919163138_337330826626479,,Wyatt,photo,https://www.facebook.com/photo.php?fbid=10206520700607165&set=gm.567616673445676&type=3,2016-10-20 14:05:03
178630919163138_337301283296100,,Drug Infused Memes,photo,https://www.facebook.com/druggedupmemes/photos/a.433876876821663.1073741828.433873000155384/581742645368418/?type=3,2016-10-20 13:00:02
178630919163138_336993309993564,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/336993309993564/?type=3,2016-10-20 02:02:56
178630919163138_336625623363666,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/336625623363666/?type=3,2016-10-19 16:53:00
178630919163138_336440556715506,,Hangover Videos,video,https://www.facebook.com/HangoverVideos/videos/1784541205157431/,2016-10-19 03:31:50
178630919163138_336288203397408,,www.gifporn.me,link,http://www.gifporn.me/stealing-a-watermelon/,2016-10-18 23:50:40
178630919163138_336275473398681,do you ?,Have your say: do you recreational drug ?,link,https://goo.gl/1eIupG,2016-10-18 23:20:13
178630919163138_335405220152373,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/335405220152373/?type=3,2016-10-18 16:23:00
178630919163138_335944890098406,,Victor,photo,https://www.facebook.com/photo.php?fbid=1119793838096788&set=gm.565799606960716&type=3,2016-10-18 11:00:11
178630919163138_335907616768800,,"Ahahhahahahahahah, it's TUESDAY YOU FAT NASTY TRASH.",photo,https://www.facebook.com/277233279003823/photos/a.277236062336878.66713.277233279003823/1163913147002494/?type=3,2016-10-18 09:37:23
178630919163138_335576386801923,answer pls,Have your say: do you recreational drug ?,link,https://goo.gl/1eIupG,2016-10-18 00:57:27
178630919163138_335543523471876,,media.giphy.com,link,https://media.giphy.com/media/3oz8xtAcJM7v2JGoWk/giphy-downsized-large.gif,2016-10-17 23:13:57
178630919163138_335422953483933,glockamole,Neo Mexico,photo,https://www.facebook.com/NEOMEXlCO/photos/a.1637231076545112.1073741828.1637229776545242/1810009609267257/?type=3,2016-10-17 18:18:33
178630919163138_335407180152177,,4chong page that actually posts stuff from halfchan,photo,https://www.facebook.com/1394960050744488/photos/a.1394972000743293.1073741827.1394960050744488/1780203698886786/?type=3,2016-10-17 17:19:55
178630919163138_335396746819887,,"Pepe the Frog: To Sleep, Perchance to Meme",link,https://thenib.com/pepe-the-frog-to-sleep-perchance-to-meme,2016-10-17 16:43:10
178630919163138_335396433486585,,コマンドSad220,photo,https://www.facebook.com/alpuro220sad/photos/a.919763714728425.1073741829.919594184745378/1172853846086076/?type=3,2016-10-17 16:41:30
178630919163138_335395350153360,,M e m s P i c a n t e s,photo,https://www.facebook.com/memspicantes/photos/a.1587878088118266.1073741829.1585779904994751/1789339364638803/?type=3,2016-10-17 16:38:46
178630919163138_335390600153835,,Sam,photo,https://www.facebook.com/photo.php?fbid=1295453337139666&set=gm.565786170295393&type=3,2016-10-17 16:21:40
178630919163138_335307466828815,,Irony child,photo,https://www.facebook.com/1058552924165960/photos/a.1119486698072582.1073741831.1058552924165960/1215660731788511/?type=3,2016-10-17 12:58:23
178630919163138_335229473503281,,Ruxandra,photo,https://www.facebook.com/photo.php?fbid=1175139152578140&set=gm.565392903668053&type=3,2016-10-17 10:08:00
178630919163138_334914503534778,,Jose,link,https://www.facebook.com/groups/leanposting/permalink/564945617046115/,2016-10-16 23:07:40
178630919163138_334911236868438,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/334911236868438/?type=3,2016-10-16 22:53:35
178630919163138_334907243535504,,Ｖｉｒｔｕａｌ Ｅｘｐｅｒｉｅｎｃｅｓ  イキがいい,photo,https://www.facebook.com/painwave/photos/a.412123105653827.1073741828.412118745654263/546180805581389/?type=3,2016-10-16 22:46:58
178630919163138_334813350211560,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/334813350211560/?type=3,2016-10-16 18:41:33
178630919163138_334653896894172,,Unofficial: Dr. Jack Wolfson,photo,https://www.facebook.com/ScienceBabeEatMe/photos/a.1534410736846786.1073741829.1532622893692237/1790345287919995/?type=3,2016-10-16 12:49:48
178630919163138_330606337298928,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/330606337298928/?type=3,2016-10-15 13:36:00
178630919163138_333961720296723,,Ｓｌｅｅｐｙ  Ｍｅｍｅ,photo,https://www.facebook.com/sleepymeme2003/photos/a.1648476975419218.1073741827.1648472655419650/1745537392379842/?type=3,2016-10-15 11:03:43
178630919163138_330312357328326,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/330312357328326/?type=3,2016-10-14 16:21:00
