status_id,status_message,link_name,status_type,status_link,status_published
833622823422420_843828212401881,"I just had a crazy long dream that was super intricate and it ended with my pants falling down in front of a bunch of people.... On the bright side none of the people in my dream cared. Except my dad, my dad laughed at me",,status,,2015-12-05 09:38:56
833622823422420_843369565781079,I used to hate socks. Now I like them. I'd like to think it's because slowly we are growing and changing in ways we don't even notice. I think it's just because I need to clean the floor in my room,,status,,2015-12-04 07:36:46
833622823422420_843202775797758,My power went out so I'm pooping in the dark,,status,,2015-12-03 22:06:06
833622823422420_842775172507185,I'd like to think I would be more productive if I had somebody to cuddle me and tell me I'm awesome every five minutes. Or a kitten,,status,,2015-12-02 21:42:44
833622823422420_842723292512373,"https://www.youtube.com/watch?v=yzIxLwVwtiQ

Could totally Samurai Jack Off to this",Jack is Back | Samurai Jack | Adult Swim,link,https://www.youtube.com/watch?v=yzIxLwVwtiQ,2015-12-02 17:52:15
833622823422420_841857869265582,I redid a bunch of base script to make movement simpler in my new project. Made some good headway yesterday. There's a kitty,,status,,2015-11-30 17:41:46
833622823422420_841042329347136,My waitress tonight was tiny but had big boobs. I wonder what she thought of my boobs,,status,,2015-11-28 17:49:08
833622823422420_840327179418651,Whenever I go to bed all of my friends from other time zones start messaging me. I'm not a bad friend I promise I just get sleepy real easy,,status,,2015-11-27 00:06:23
833622823422420_840019329449436,My face is excreting far too many fluids...,,status,,2015-11-26 11:15:11
833622823422420_839649749486394,srsly wtf is a millennial?,,status,,2015-11-25 17:34:13
833622823422420_839576582827044,I have the sniffles. Take me to the shooting line,,status,,2015-11-25 14:10:07
833622823422420_839314496186586,Anybody want to watch a movie while I invade your personal space? Looking for preferably lesbian applicants but will take most anybody due to desperation,,status,,2015-11-24 22:47:26
833622823422420_839285379522831,So to see my internet bill I need to sign in with my account number which it tells me can be found on my bill... I haven't paid for internet in months,,status,,2015-11-24 21:09:22
833622823422420_838801029571266,"I don't really feel like sharing this on my personal Facebook because I saw it because some friends of mine were sharing and liking it in earnest so I'm deciding to throw it here where people can subscribe to my opinions if they so choose. Though there are parts of this that are funny it is honestly more disappointing. I really wish I could read this and call it satire because when I read it it is so ludicrous it is satire. This article basically puts forward how the U.S. government is duping everybody and everybody needs to stop believing what it tells them. What is stupid is the only thing this article cites is either itself (which is retarded for perhaps an infinite amount of reasons), ""research"", ""science"", ""countless videos"", and a $4 book on amazon that I'm assuming wasn't written by anybody with a PHD. It's just trading one persons bullshit for another. The people who believe this shit may as well take up Yugioh cards. If you stop blindly believing western media just to blindly start believing this the only thing you are learning is how to get stupider. I'll end this on a high with my favorite comment:

Great article, almost as great as watching our alien lizard overlords ejaculate in our cabbage patches to create horrific human-cabbage hybrid that will soon replace us as the dominant species. #RandPaul2016",Activist Post,link,http://www.activistpost.com/2015/08/10-disturbing-facts-most-americans-are-too-fearful-to-face.html?utm_source=fb&utm_medium=cpc&utm_campaign=g4,2015-11-23 20:53:37
833622823422420_838667976251238,The washroom on my floor is full so I had to go down one floor to make poopie. Needless to say I'm feeling pretty anxious,,status,,2015-11-23 12:22:35
833622823422420_838467379604631,Mad about Mads,Timeline Photos,photo,https://www.facebook.com/y666drasil/photos/a.836273496490686.1073741828.833622823422420/838467379604631/?type=3,2015-11-23 00:31:30
833622823422420_838394586278577,Another secret dad discovered. You can't stay hidden in the shadows forever Dad International Liberation Force,i.giphy.com,link,http://i.giphy.com/3o85xkbFYrFJfHQMq4.gif,2015-11-22 19:52:10
833622823422420_838363419615027,I ate too many sausages today. End my miserable existence,,status,,2015-11-22 17:14:41
833622823422420_838215106296525,"My punk band is having trouble coming up with a name, any ideas?",,status,,2015-11-22 10:03:19
